date;precipitation;solar;humidity;temperature;area
31/1/2018;8178.12;14.65175115;17.89480799;26.10058372;philippines
28/2/2018;5411.95;17.4382398;17.5374915;25.9277466;philippines
31/3/2018;2879.21;21.45923963;17.38961598;26.45456221;philippines
30/4/2018;3286.95;22.99103968;18.47824603;27.30527778;philippines
31/5/2018;3937.32;23.05066052;19.40982335;28.54276498;philippines
30/6/2018;10482.8;18.64280159;19.88596032;28.32688095;philippines
31/7/2018;13010.26;17.36470814;19.83400154;27.94205837;philippines
31/8/2018;12427.16;17.27048387;19.7033871;27.8493318;philippines
30/9/2018;8869.43;19.14764286;19.3125873;27.66429365;philippines
31/10/2018;4515.53;19.70366359;18.69484639;27.57452381;philippines
30/11/2018;5018.36;17.7215873;18.76221429;27.42622222;philippines
31/12/2018;7284.35;15.35249616;18.63241935;27.03277266;philippines
31/01/2019;4569.99;16.48281874;16.90282642;25.98356375;philippines
28/02/2019;828.79;21.51931973;16.02553571;25.80029762;philippines
31/03/2019;2060.61;22.6422043;16.89467742;26.42658218;philippines
30/04/2019;2141.26;23.5955;18.43961905;27.6872619;philippines
31/05/2019;5211.82;21.89144393;19.485553;28.49654378;philippines
30/06/2019;8447.3;20.11840476;20.45325397;28.79922222;philippines
31/07/2019;10313.63;18.50891705;19.67831797;28.12627496;philippines
31/08/2019;12170.73;17.50109831;20.12473886;28.06108295;philippines
30/09/2019;8801.5;18.27806349;19.52057143;27.87460317;philippines
31/10/2019;4993.58;19.86149002;18.88380952;27.74973886;philippines
30/11/2019;8906.74;15.58763492;18.91604762;27.38226984;philippines
31/12/2019;6988.82;15.29207373;18.31695084;26.77834101;philippines
31/01/2020;3126.97;17.22369432;17.40462366;26.2519278;philippines
29/02/2020;2709.36;19.51043514;16.70229885;25.85036946;philippines
31/03/2020;2655.45;22.66096774;17.74593702;26.70837174;philippines
30/04/2020;2723.09;22.95252381;18.39034921;27.58462698;philippines
31/05/2020;6144.64;22.37238095;20.00459293;28.73608295;philippines
30/06/2020;11041.11;20.71819048;19.70557143;28.43571429;philippines
31/07/2020;8485.5;20.20298003;19.57602151;28.29124424;philippines
31/08/2020;11422.49;18.06272657;19.67930108;28.18877112;philippines
30/09/2020;7084.44;20.00133333;19.64678571;28.35980159;philippines
31/10/2020;16138.12;15.4134255;19.64251152;27.93675115;philippines
30/11/2020;11595.33;15.70633333;19.24949206;27.53980159;philippines
31/12/2020;14198.05;13.89211982;18.9249232;27.02254224;philippines
31/01/2021;9278.76;13.98989247;17.64690476;26.02821045;philippines
28/02/2021;5677.32;17.76739796;17.39096088;25.99414966;philippines
31/03/2021;4323.47;20.85520737;18.21703533;26.84284178;philippines
30/04/2021;4335.31;21.66972222;18.22840476;27.23899206;philippines
31/05/2021;5528.22;22.63791091;19.86155146;28.46188172;philippines
30/06/2021;7352.56;19.88457937;19.76345238;28.35160317;philippines
31/07/2021;11838.09;18.84286482;20.22651306;28.40770353;philippines
31/08/2021;7951.03;19.56596006;19.65150538;28.08880184;philippines
30/09/2021;8840.85;19.27603175;19.5761746;28.09919048;philippines
31/10/2021;11446.52;16.72430876;19.60142089;28.05761137;philippines
30/11/2021;7470.55;16.18051587;19.39960317;27.73719841;philippines
31/12/2021;7621.77;14.27132873;17.93463902;26.64435484;philippines
31/01/2022;4982.92;15.8997619;17.24552227;25.97339478;philippines
28/02/2022;5034.8;17.26443027;17.52643707;26.17964286;philippines
31/03/2022;5627.5;20.25348694;18.65075269;26.96013825;philippines
30/04/2022;7697.86;20.61403175;18.83072222;27.30894444;philippines
31/05/2022;7397.22;20.82112135;19.6077573;28.02429339;philippines
30/06/2022;6723.42;21.18674603;19.61715079;28.29196032;philippines
31/07/2022;9961.86;19.32655914;19.94250384;28.25676651;philippines
31/08/2022;11849.07;18.47266513;19.46449309;28.04129032;philippines
30/09/2022;8602.43;18.6697619;19.62057937;28.1392381;philippines
31/10/2022;12498.08;16.62332565;19.85945469;28.04471582;philippines
30/11/2022;6518.78;16.80430952;19.58172222;27.79056349;philippines
31/12/2022;10030.37;13.57211982;18.33956989;26.79168971;philippines
31/01/2023;10857.62;13.81334101;17.64070661;25.98515361;philippines
28/02/2023;5595.04;17.68922619;17.60011054;26.08651361;philippines
31/03/2023;2680.59;21.74543779;17.4099616;26.28506912;philippines
30/04/2023;3054.11;22.05492857;18.65098413;27.57315873;philippines
31/05/2023;6038.67;21.22711982;19.74710445;28.54710445;philippines
30/06/2023;7266.09;20.25665873;20.08839683;28.38175397;philippines
31/07/2023;11815.56;18.2452381;20.32082949;28.43843318;philippines
31/08/2023;7551.33;19.84221966;20.47099078;28.41480799;philippines
