date;precipitation;solar;humidity;temperature;area
1/31/2018;182.7468328;183.153995;74.0550479;27.56587495;Paraguay
2/28/2018;154.6813599;172.0433114;72.935315;26.6249294;Paraguay
3/31/2018;157.5643334;152.8532826;77.32500595;26.13722343;Paraguay
4/30/2018;23.74778415;156.8000037;66.8462626;26.22073558;Paraguay
5/31/2018;103.2808493;124.4992707;68.76529348;22.39298234;Paraguay
6/30/2018;36.96766844;79.05389898;71.35155073;17.61541757;Paraguay
7/31/2018;10.64779988;102.4664443;62.41628073;19.19802692;Paraguay
8/31/2018;39.69997217;124.7205232;59.44956014;18.79734491;Paraguay
9/30/2018;108.1789351;144.8798489;62.03259218;24.46860151;Paraguay
10/31/2018;179.4136107;146.9118581;71.45142732;26.22951055;Paraguay
11/30/2018;233.2533672;177.4651032;76.87343938;26.33100795;Paraguay
12/31/2018;74.26682383;216.5646093;67.00260548;27.68699051;Paraguay
1/31/2019;81.68627284;207.842451;59.97110443;30.43794755;Paraguay
2/28/2019;129.3237546;172.4865931;61.46163575;28.66594341;Paraguay
3/31/2019;206.6186342;155.1539752;74.75826018;26.21039935;Paraguay
4/30/2019;161.8965;122.3760808;80.3503893;24.21054734;Paraguay
5/31/2019;138.3617919;95.69028426;83.73463343;21.0288187;Paraguay
6/30/2019;15.19095619;99.16717488;74.86295989;20.63605998;Paraguay
7/31/2019;37.25030594;99.43809171;71.55549177;17.7285085;Paraguay
8/31/2019;12.54155712;137.3864028;58.43630584;20.51015775;Paraguay
9/30/2019;8.319290127;141.97266;50.36807849;24.8874432;Paraguay
10/31/2019;53.87703023;175.7893911;52.05547374;28.33233379;Paraguay
11/30/2019;117.7849463;194.465692;55.41246335;29.98930546;Paraguay
12/31/2019;164.6077781;199.2887364;66.87481976;27.54520226;Paraguay
1/31/2020;148.5776718;194.2750522;63.63341043;29.36998178;Paraguay
2/29/2020;88.79606976;183.7387539;62.22308194;28.70383908;Paraguay
3/31/2020;52.69598323;187.8357282;50.77577295;29.59492206;Paraguay
4/30/2020;57.52448909;161.0682753;54.71605321;24.15816435;Paraguay
5/31/2020;72.73503214;128.3100385;60.08599384;20.70402411;Paraguay
6/30/2020;65.70837698;89.50713345;67.02154739;21.19473728;Paraguay
7/31/2020;19.58829229;110.9689676;60.4786775;19.59830992;Paraguay
8/31/2020;61.76926914;128.4062003;54.43748783;22.24996151;Paraguay
9/30/2020;17.54576979;136.500842;52.42493128;25.32296831;Paraguay
10/31/2020;100.3513281;176.511071;48.18379439;29.11814478;Paraguay
11/30/2020;90.62808791;199.8704699;53.03140904;28.37081606;Paraguay
12/31/2020;150.5370698;203.8702556;60.74185305;29.02467368;Paraguay
1/31/2021;214.02246;177.0202162;73.1609177;27.62574022;Paraguay
2/28/2021;66.93421462;180.7556602;66.16288069;27.28066337;Paraguay
3/31/2021;94.55952378;171.7072982;64.23279521;27.44605738;Paraguay
4/30/2021;88.01849957;144.7282631;65.15661614;24.63903076;Paraguay
5/31/2021;20.79509502;115.1462241;63.14394559;21.29122784;Paraguay
6/30/2021;42.53556275;84.71958653;67.02358422;19.32682724;Paraguay
7/31/2021;17.69400044;123.0858885;50.15319278;19.06305804;Paraguay
8/31/2021;14.40024415;125.6064929;49.67008961;22.70280348;Paraguay
9/30/2021;24.2137004;145.2276193;46.26288443;27.71325248;Paraguay
