date;precipitation;solar;humidity;temperature;area
1/31/2018;3.715596454;59.35143513;74.82541526;-20.04113413;Mongolia
2/28/2018;2.348755326;86.66715374;65.56903883;-15.03344011;Mongolia
3/31/2018;5.062407613;136.1031374;50.76960401;-1.476645942;Mongolia
4/30/2018;13.09259336;171.4011348;42.16186459;4.680640795;Mongolia
5/31/2018;8.913655421;218.1649489;33.81226196;12.22856805;Mongolia
6/30/2018;32.85027399;207.5234482;41.1511328;18.75039196;Mongolia
7/31/2018;86.68286639;191.7036443;52.18141108;19.3645195;Mongolia
8/31/2018;69.54437138;174.5345686;57.70973285;18.2548046;Mongolia
9/30/2018;32.53298098;142.6754468;54.67078167;8.628590224;Mongolia
10/31/2018;7.679363494;108.3681067;55.01253748;2.025382121;Mongolia
11/30/2018;2.699740214;65.45057125;61.85388405;-8.294000208;Mongolia
12/31/2018;2.088645014;50.09783632;68.30574443;-18.61602579;Mongolia
1/31/2019;1.008970818;60.00692406;72.40686063;-16.75868602;Mongolia
2/28/2019;2.98205514;81.02750312;66.04780981;-15.80446032;Mongolia
3/31/2019;2.641874427;140.4487185;48.75369791;-3.279424472;Mongolia
4/30/2019;7.273351763;177.7661799;43.01695967;4.847404324;Mongolia
5/31/2019;20.4144874;207.9142402;39.95099095;9.232156545;Mongolia
6/30/2019;42.43081579;205.3377639;45.56912329;17.50400696;Mongolia
7/31/2019;60.0505815;193.977548;51.61354703;19.59724323;Mongolia
8/31/2019;47.50748005;178.0334033;53.60053584;17.53262323;Mongolia
9/30/2019;16.97638034;144.7076022;48.1503769;13.67815079;Mongolia
10/31/2019;10.37076466;107.5877562;50.65632921;1.836954192;Mongolia
11/30/2019;5.986510251;61.40433908;59.7554002;-7.614297586;Mongolia
12/31/2019;3.93931203;48.10154667;73.49839074;-14.22183964;Mongolia
1/31/2020;1.599723187;59.09716856;80.12992332;-14.73210366;Mongolia
2/29/2020;4.659197912;87.47590559;65.51614567;-10.70878156;Mongolia
3/31/2020;3.912121524;146.6323431;49.11348521;-4.354270101;Mongolia
4/30/2020;3.495292014;193.7227509;33.85458576;6.252211945;Mongolia
5/31/2020;24.53528076;209.3699106;41.37048519;11.58003939;Mongolia
6/30/2020;39.06145613;206.5521724;44.44549617;16.85887833;Mongolia
