date;precipitation;solar;humidity;temperature;area
1/31/2018;46.25154635;19.36961747;93.90501604;-0.563494241;Poland
2/28/2018;15.89759837;40.87957789;89.80928678;-4.05105901;Poland
3/31/2018;33.09037377;76.77280367;86.18755389;-0.513019992;Poland
4/30/2018;37.26613218;137.8584025;79.36106863;11.74822183;Poland
5/31/2018;46.29980194;195.9489481;73.54464246;16.46532706;Poland
6/30/2018;55.86211505;174.1655481;68.75888723;18.55565653;Poland
7/31/2018;100.3864232;165.0362708;71.04631165;20.6320051;Poland
8/31/2018;44.15577365;149.291647;64.96026318;21.15446435;Poland
9/30/2018;44.67054989;104.2995983;68.0303416;16.0512579;Poland
10/31/2018;43.65262262;64.24107962;76.86266796;10.03293348;Poland
11/30/2018;16.58954006;25.60643178;88.6877831;3.579187581;Poland
12/31/2018;66.97401301;12.83309062;94.30145465;-0.020302178;Poland
1/31/2019;53.49705043;19.82380171;92.38511102;-3.144478215;Poland
2/28/2019;30.65893409;42.97562515;88.96561663;1.000195351;Poland
3/31/2019;40.74409747;77.84407867;81.75812974;4.842587245;Poland
4/30/2019;29.013422;144.5658328;71.07023837;9.206502781;Poland
5/31/2019;99.17874513;140.6577675;75.73641263;12.5085969;Poland
6/30/2019;32.53823835;203.5939619;66.26794243;21.7697682;Poland
7/31/2019;51.16172891;161.9671188;62.96817135;19.45108771;Poland
8/31/2019;61.69539977;145.7024594;63.10621559;20.79009936;Poland
9/30/2019;68.03869613;93.42899107;70.82911008;14.76976317;Poland
10/31/2019;37.87138536;57.7322637;81.79686641;10.41299394;Poland
11/30/2019;45.97434918;21.7237771;91.14496838;5.413059918;Poland
12/31/2019;42.0152648;16.137441;92.47158053;1.723650624;Poland
1/31/2020;40.17467516;20.65929467;92.22677585;0.862765603;Poland
2/29/2020;67.0396629;39.18868456;86.9557492;2.841348415;Poland
3/31/2020;32.14003623;92.24249092;77.70220943;3.628666042;Poland
4/30/2020;11.30048878;148.6817767;66.55265827;8.053996785;Poland
5/31/2020;85.9301455;158.781852;71.73651268;11.113594;Poland
6/30/2020;129.4551586;159.6181377;78.1288887;18.29451393;Poland
7/31/2020;61.62865898;167.2111735;69.89867806;18.80713882;Poland
8/31/2020;80.85186473;148.0668362;66.69892553;20.62402332;Poland
9/30/2020;74.50743624;100.7270608;73.98925647;15.63279328;Poland
10/31/2020;95.27903119;46.57248725;87.56293894;9.948041643;Poland
11/30/2020;25.23862792;21.67652738;92.49730975;4.596348789;Poland
12/31/2020;33.82716938;14.80486784;94.23477952;-0.028169799;Poland
1/31/2021;57.20072206;18.56183331;95.8031043;-3.507635253;Poland
2/28/2021;37.58815818;43.30981805;94.38878516;-3.997003034;Poland
3/31/2021;31.82930955;77.14024722;84.50179296;2.483898664;Poland
4/30/2021;49.95458066;114.2210884;79.46019927;5.64742613;Poland
5/31/2021;87.60075049;150.9446922;78.15687146;11.6605414;Poland
6/30/2021;61.16535137;192.7326371;71.31284806;19.49033415;Poland
7/31/2021;96.32754586;160.8567659;74.01203429;21.59811154;Poland
8/31/2021;140.6757442;120.1423671;75.51055427;17.54122103;Poland
9/30/2021;46.35826989;96.28749223;77.22633379;14.14734936;Poland
10/31/2021;22.6029467;63.40282754;79.64060627;8.781420615;Poland
11/30/2021;49.43007834;21.84745522;91.7940053;4.175693921;Poland
12/31/2021;40.05782092;14.8117899;93.89534976;-2.363410829;Poland
1/31/2022;50.29629278;20.12344348;91.84108138;-0.29176295;Poland
2/28/2022;61.47481237;40.35034308;87.71929724;2.018952547;Poland
3/31/2022;10.42337376;106.9196118;75.07108077;2.563222856;Poland
4/30/2022;53.68504874;115.5395395;76.63459594;6.523345388;Poland
5/31/2022;46.12948031;166.1627696;69.2603022;13.60893396;Poland
6/30/2022;60.76501976;180.9258468;67.36345646;19.40136248;Poland
7/31/2022;87.52894218;166.3196466;64.67416578;19.85832338;Poland
8/31/2022;67.96562123;148.0956957;68.47859066;21.53517324;Poland
9/30/2022;66.95180241;93.31061725;74.79026912;12.81796593;Poland
10/31/2022;33.27288921;60.05139487;84.36219094;11.13788543;Poland
11/30/2022;26.45909454;23.18234972;91.3444727;3.530357883;Poland
12/31/2022;58.45362192;13.83595793;95.18212638;-1.807219683;Poland
1/31/2023;63.93447481;16.97708847;93.65574875;1.261945968;Poland
2/28/2023;51.04468232;37.65392401;89.96900428;0.092944587;Poland
3/31/2023;54.6265563;73.4001748;84.2581601;3.736425943;Poland
4/30/2023;54.69553498;110.8651829;80.14114669;7.669981138;Poland
5/31/2023;47.43944573;180.3185743;72.47326512;12.76749629;Poland
6/30/2023;61.44573039;178.6117556;69.55715799;18.15772427;Poland
7/31/2023;74.78991813;166.8302126;64.84617232;20.26218216;Poland
8/31/2023;104.8375865;131.7675959;72.02823291;20.61509007;Poland
9/30/2023;28.4699038;115.3935941;70.03190149;18.47323302;Poland
10/31/2023;83.79677174;51.58851752;82.06835541;10.77853269;Poland
11/30/2023;77.67254401;24.16537857;90.10999601;3.369216873;Poland
12/31/2023;73.08766378;13.92982152;94.35393242;0.330379171;Poland
1/31/2024;67.04139831;21.2439268;92.67903397;-1.591342324;Poland
2/29/2024;75.10851152;34.43129115;92.30051746;4.64508465;Poland
3/31/2024;37.88750796;76.65510655;86.65128309;5.97953929;Poland
4/30/2024;48.99175616;111.5947297;80.16678998;10.1360444;Poland
5/31/2024;45.47906416;190.632846;73.09174694;15.88746051;Poland
6/30/2024;79.42720034;168.4477214;74.43854754;18.7255264;Poland
7/31/2024;91.24908914;170.6774405;69.36914816;21.11630968;Poland
8/31/2024;60.4833296;149.5937616;66.80902872;21.08752029;Poland
9/30/2024;66.29925762;105.900564;67.65682783;17.57924241;Poland
10/31/2024;40.21502742;57.7250333;82.15395394;9.832120247;Poland
11/30/2024;39.18450402;22.9157916;89.33558497;2.811434906;Poland
12/31/2024;34.73349209;15.6223956;93.11758541;1.221368977;Poland
1/31/2025;45.27807186;21.11766575;92.67597917;0.539344002;Poland
2/28/2025;17.01422746;42.41003569;86.75349855;-1.390674533;Poland
3/31/2025;32.4653853;92.43194723;78.27555765;5.297202974;Poland
4/30/2025;32.33789381;139.5404502;72.47460413;10.53638359;Poland
5/31/2025;63.57971495;157.6727539;69.37762555;11.62644899;Poland
6/30/2025;60.81091776;170.373066;66.74153996;18.37669796;Poland
7/31/2025;116.2986115;150.2196883;68.43530556;19.927083;Poland
8/31/2025;37.75072792;145.4941366;63.27137642;19.24638117;Poland
9/30/2025;63.26816976;97.49853533;72.59441302;16.17953895;Poland
10/31/2025;68.23954649;52.77336404;82.92532616;8.40834356;Poland
11/30/2025;60.51109524;24.47288065;92.32194906;3.098616311;Poland
12/31/2025;20.96003028;17.24031265;93.70735124;0.701737038;Poland
