date;precipitation;solar;humidity;temperature;area
1/31/2018;44.5832694;162.1413844;72.08390889;25.77354758;Venezuela
2/28/2018;33.60380204;156.3026905;64.2516867;26.18004403;Venezuela
3/31/2018;69.43969395;172.881855;63.87050863;27.27667301;Venezuela
4/30/2018;111.4927829;148.4265743;71.1919498;26.63671819;Venezuela
5/31/2018;174.9390476;148.885937;79.30798911;25.77119263;Venezuela
6/30/2018;279.3176458;141.2838122;83.37276767;25.21197706;Venezuela
7/31/2018;210.5862442;151.1235935;85.67625912;24.85310956;Venezuela
8/31/2018;145.6552721;170.7123335;83.33242581;25.26276133;Venezuela
9/30/2018;168.329324;162.7354067;84.25067894;25.31276579;Venezuela
10/31/2018;99.03212996;166.545777;82.62118358;25.72281166;Venezuela
11/30/2018;71.01140222;148.2669782;81.28793319;25.8431829;Venezuela
12/31/2018;39.94230401;165.3042986;71.82727468;25.74312754;Venezuela
1/31/2019;30.5713997;162.6220695;64.50221021;26.84364751;Venezuela
2/28/2019;28.97413068;156.7418396;60.88713617;27.54166544;Venezuela
3/31/2019;23.52280915;168.5646421;56.91384372;28.80617412;Venezuela
4/30/2019;65.72967485;154.6126099;64.56745715;28.09076179;Venezuela
5/31/2019;241.0217789;150.2149804;76.58506589;26.76010585;Venezuela
6/30/2019;264.9529844;145.6499613;85.14762582;25.32107238;Venezuela
7/31/2019;215.4586757;159.5359147;85.18900071;25.10646123;Venezuela
8/31/2019;184.591333;165.2922777;84.41825218;25.40363991;Venezuela
9/30/2019;118.4614577;165.8538211;82.55888263;25.95099017;Venezuela
10/31/2019;129.9414051;166.072851;82.92190241;25.48508232;Venezuela
11/30/2019;80.34460863;148.7187537;82.41026401;25.77322797;Venezuela
12/31/2019;68.15168878;149.6402338;78.19874135;26.03835775;Venezuela
1/31/2020;25.20833272;169.9190008;68.01954648;26.60675175;Venezuela
2/29/2020;15.62757458;168.8321411;58.49106401;28.10805976;Venezuela
3/31/2020;37.74866888;178.2534241;57.65237195;28.42745594;Venezuela
4/30/2020;81.98670353;162.7822395;62.53156021;28.52386578;Venezuela
5/31/2020;143.2567216;155.6287652;70.04766558;27.94672477;Venezuela
6/30/2020;160.0594225;148.9177002;76.71821197;26.3639855;Venezuela
7/31/2020;156.6906198;155.6293466;78.95383653;25.97502809;Venezuela
8/31/2020;207.169662;154.3284064;79.77281699;26.19493148;Venezuela
9/30/2020;94.70677688;169.8561201;78.31654376;26.45266414;Venezuela
10/31/2020;57.20467497;169.7071164;75.98127744;26.73925172;Venezuela
11/30/2020;73.63158088;139.6951012;77.77735569;26.37315934;Venezuela
12/31/2020;78.06030877;151.9753337;74.29509301;26.35000026;Venezuela
1/31/2021;94.49231979;157.4113409;74.46976709;25.40223282;Venezuela
2/28/2021;67.59228346;149.7600837;67.50204105;26.60535409;Venezuela
3/31/2021;101.080503;160.6232557;69.52106277;26.31353054;Venezuela
4/30/2021;117.2490469;152.7064649;71.21730625;26.90765616;Venezuela
5/31/2021;135.3561829;151.0528929;72.52647132;26.98953958;Venezuela
6/30/2021;128.486902;146.5378259;72.89642706;26.70060494;Venezuela
7/31/2021;115.6634004;149.9710462;73.40539372;26.60136242;Venezuela
8/31/2021;101.2392146;157.6662046;71.50137011;27.06057995;Venezuela
9/30/2021;79.6176155;170.4587316;70.46213172;27.44648769;Venezuela
10/31/2021;100.1937428;162.6239484;74.39949342;27.11458062;Venezuela
11/30/2021;71.90387672;154.7683526;72.27980351;26.87843649;Venezuela
12/31/2021;66.01248927;144.9767566;71.05332549;26.85691914;Venezuela
1/31/2022;23.50329688;170.1711334;64.69726988;26.35327721;Venezuela
2/28/2022;50.06133844;143.5089005;62.89840506;27.23063886;Venezuela
3/31/2022;67.4217937;160.7704452;64.83580415;27.4543199;Venezuela
4/30/2022;143.6355618;151.3353467;70.29698207;27.18356797;Venezuela
5/31/2022;163.7169727;151.6859804;75.39109445;26.6130989;Venezuela
6/30/2022;218.6288383;136.0135766;80.13462845;25.44154451;Venezuela
7/31/2022;203.684665;154.1821208;80.87850506;25.66604681;Venezuela
8/31/2022;132.9154484;158.4837488;79.88897355;25.74655065;Venezuela
9/30/2022;115.388345;162.1096012;79.50604617;26.18095237;Venezuela
10/31/2022;70.38433449;156.1485062;77.8728841;26.36049942;Venezuela
11/30/2022;106.4013649;134.0122517;79.33908397;25.91210646;Venezuela
12/31/2022;45.12896837;154.6350254;72.66438101;25.65952472;Venezuela
1/31/2023;48.76904665;152.3357461;70.20170691;25.60302073;Venezuela
